book,chapter,id,problem,problem_ancient,problem_modern,answer,explanation,,,,,,
九章算术,卷第九　句股,〔二一〕,今有邑方十里，各中开门。甲乙俱从邑中央而出。乙东出；甲南出，出门不知步数，邪向东北磨邑，适与乙会。率甲行五，乙行三。问︰甲、乙行各几何？,今有邑方十里，各中开门。甲乙俱从邑中央而出。乙东出；甲南出，出门不知步数，邪向东北磨邑，适与乙会。率甲行五，乙行三。问︰甲、乙行各几何？,现在有一个边长十里的邑，每个方向都有一个门。甲乙两个都从邑的中央出发。乙从东边出去；甲从南边出去，出门不知道走了多少步，然后向东北方向走了，刚好与乙相遇。甲的速度是五，乙的速度是三。问：甲、乙分别走了几步？,甲出南门八百步，邪东北行四千八百八十七步半，及乙。乙东行四千三百一十二步半。,,,,,,,
九章算术,卷第九　句股,〔二二〕,有木去人不知远近。立四表，相去各一丈，令左两表与所望参相直。从后右表望之，入前右表三寸。问︰木去人几何？,有木去人不知远近。立四表，相去各一丈，令左两表与所望参相直。从后右表望之，入前右表三寸。问︰木去人几何？,有一棵树不知道距离人多远。立四个表，它们之间的距离各是一丈，让左边两表与所望之处对齐。从后面右表向前面右表看，距离前面右表三寸。问：树距离人有多远？,三十三丈三尺三寸、少半寸。,,,,,,,
九章算术,卷第九　句股,〔二三〕,有山居木西，不知其高。山去木五十三里，木高九丈五尺。人立木东三里，望木末适与山峰斜平。人目高七尺。问︰山高几何？,有山居木西，不知其高。山去木五十三里，木高九丈五尺。人立木东三里，望木末适与山峰斜平。人目高七尺。问︰山高几何？,有一座山位于树的西边，不知道它有多高。山距离树的西边有五十三里，木的高度是九丈五尺。人站在木的东边三里处，看到树的末端恰好与山峰的斜线平行。人的眼睛高七尺。问：山的高度多少？,一百六十四丈九尺六寸、太半寸。,,,,,,,
九章算术,卷第九　句股,〔二四〕,今有井径五尺，不知其深。立五尺木于井上，从木末望水岸，入径四寸。问︰井深几何,今有井径五尺，不知其深。立五尺木于井上，从木末望水岸，入径四寸。问︰井深几何,现有一口井，井口直径为五尺，不知道井的深度。在井上竖立了五尺高的木柱，从木柱的末端看向水岸，投入水面直径为四寸。问：井的深度是多少？,五丈七尺五寸。,,,,,,,
五曹算经,卷一 田曹,,今有方田，广从各五十六步。问：为田几何？,今有方田，广从各五十六步。问：为田几何？,现在有正方形的田地，边长为五十六步，问田地的面积是多少?,一十三亩奇十六步。,列田五十六步自相乘，得三千一百三十六步，以亩法除之即得。〈案：亩法二百四十步。〉,,,,,,
五曹算经,卷一 田曹,,今有方田广从各六十八步。问：为田几何？,今有方田广从各六十八步。问：为田几何？,现在有正方形的田地，边长为六十八步。问：田的面积是多少?,一十九亩奇六十四步。,列田六十八步自相乘得四千六百二十四步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有直田广八十步从一百九十步。问：为田几何？,今有直田广八十步从一百九十步。问：为田几何？,现在有一块矩形田，宽为八十步，长有一百九十步。请问田的面积是多少?,六十三亩奇八十步。,列广八十步以从一百九十步乘之得一万五千二百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有圭田从三十步一头广二十四步一头无步。问：为田几何？,今有圭田从三十步一头广二十四步一头无步。问：为田几何？,有一个梯形田，长三十步。底边宽二十四步，顶边宽零。问：这个田的面积是多少?,一亩奇一百二十步。,列一头广二十四步半之得一十二步以从三十步乘之得三百六十步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有腰鼓田从八十二步两头各广三十步中央广十二步。问：为田几何？,今有腰鼓田从八十二步两头各广三十步中央广十二步。问：为田几何？,现在有这样一个腰鼓形状的田，长八十二步，田的两头各宽三十步，中央宽十二步。问田的面积是多少？,八亩奇四十八步。,并三广得七十二步以三除之得二十四步以从八十二步乘之得一千九百六十八步以亩法除之即得案此術踈舛当倍中央广得二十四步并入两头广得八十四步以四除之得二十一步以从八十二步乘之得一千七百二十二步以亩法除之得七亩奇四十二步。,,,,,,
五曹算经,卷一 田曹,,今有鼓田两头各广四十步中央广五十二步从八十五步。问：为田几何？,今有鼓田两头各广四十步中央广五十二步从八十五步。问：为田几何？,现在有鼓形状的田地，两侧宽四十步，田地中央宽五十二步，长八十五步。问田地的面积是多少? ,一十五亩奇一百四十步。,并三广得一百三十二步以三除之得四十四步以从八十五步乘之得三千七百四十步以亩法除之即得案此術亦踈舛当倍中央广得一百四步并入两头广得一百八十四步以四除之得四十六步以从八十五步乘之得三千九百一十步以亩法除之得一十六亩奇七十步。,,,,,,
五曹算经,卷一 田曹,,今有弧田●八十步矢五步。问：为田几何？,今有弧田●八十步矢五步。问：为田几何？,现在有一个弧形田地，弧长八十步，弦长五步。问这田地的面积是多少?,二百步。,列●八十步半之得四十步以矢五步乘之即得。,,,,,,
五曹算经,卷一 田曹,,今有蛇田头广三十三步胸广五十七步尾广十八步从九十二步。问：为田几何？,今有蛇田头广三十三步胸广五十七步尾广十八步从九十二步。问：为田几何？,现在有蛇形田，头部宽是三十三步，中间宽五十七步，尾部宽是十八步，总长度是九十二步。问题是：这田的面积是多少?,一十三亩奇一百九十二步。,并三广得一百八步以三除之得三十六步以从九十二步乘之得三千三百一十二步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有牆田方周一千步。问：为田几何？,今有墙田方周一千步。问：为田几何？,现在有一块正方形田地，周长为一万步，要求算出它的面积是多少？,二顷六十亩奇一百步。,列田方周一千步以四除之得二百五十步自相乘得六万二千五百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有簫田从四十八步一头广二十五步一头广三十五步。问：为田几何？,今有箫田从四十八步一头广二十五步一头广三十五步。问：为田几何？,现在有箫形状的田，长四十八步，一头宽二十五步，一头宽三十五步。问：这田的面积是多少？,六亩,并二广得六十步半之得三十步以从四十八步乘之得一千四百四十步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有田桑生中央从隅至桑一百四十七步。问：为田几何？,今有田桑生中央从隅至桑一百四十七步。问：为田几何？,现在有一块正方形田地，中央有一棵桑树，从桑树到的田的顶点，长度为一百四十七步。问这块田地面积是多少?,一顷八十三亩奇一百八十步。,列一百四十七步以二乘之得二百九十四步以五乘之得一千四百七十步以七除之得二百一十步自相乘得四万四千一百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有邱田周六百四十步径三百八十步。问：为田几何？,今有邱田周六百四十步径三百八十步。问：为田几何？,现在有一块圆形田地，周长六百四十步，直径三百八十步。请问田地的面积是多少?,二顷五十三亩奇八十步。,列周六百四十步案原本訛作四百六十步今改正半之得三百二十步又列径三百八十步半之得一百九十步二位相乘得六万八百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有箕田一头广八十六步一头广四十步从九十步。问：为田几何？,今有箕田一头广八十六步一头广四十步从九十步。问：为田几何？,一个箕形状的田，其中一头宽八十六步，另一头宽四十步，长九十步。问：田的面积是多少？,二十三亩奇一百五十步。,并二广得一百二十六步半之得六十三步以从九十步乘之得五千六百七十步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有四不等田东三十五步西四十五步南二十五步北一十五步。问：为田几何？,今有四不等田东三十五步西四十五步南二十五步北一十五步。问：为田几何？,现在有四个边不相等的田地，东西方向分别是三十五步、四十五步和南方向二十五步，北方向是一十五步。请问田地的面积是多少?,三亩奇八十步。,并东西得八十步半之得四十步又并南北得四十步半之得二十步二位相乘得八百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有覆月田从三十步径十步。问：为田几何？,今有覆月田从三十步径十步。问：为田几何？,现在有一块半圆形田，三十步长，直径十步宽，问田的面积是多少?,一百五十步。,列径十步半之得五步以从三十步乘之即得。,,,,,,
五曹算经,卷一 田曹,,今有田形如牛角从五十步口广二十步。问：为田几何？,今有田形如牛角从五十步口广二十步。问：为田几何？,现在有一块田地，形状像牛角，从入口处宽阔二十步，长度五十步。问这块田地是什么? ,二亩奇二十步。,列口广二十步半之得十步以从五十步乘之得五百步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有圆田周七十八步径二十六步。问：为田几何？,今有圆田周七十八步径二十六步。问：为田几何？,现在有一块圆形田地，周长为七十八步，直径为二十六步。问这块田地面积是多少?,二亩奇二十七步。,先列周七十八步半之得三十九步又列径二十六步半之得一十三步二位相乘得五百七步以亩法除之即得。,,,,,,
五曹算经,卷一 田曹,,今有環田外周三十步內周一十二步径三步。问：为田几何？,今有环田外周三十步内周一十二步径三步。问：为田几何？,现在有一个环形田地，它的外围周长是三十步，内圈周长是十二步，田地的宽是三步。我们需要回答一个问题：这个田地的面积是多少?,六十三步。,并內外周得四十二步半之得二十一步以径三步乘之即得。,,,,,,
五曹算经,卷一 田曹,,今有田从一百步广四十二步中有圆池周三十步径一十步。问：池占外为田几何？,今有田从一百步广四十二步中有圆池周三十步径一十步。问：池占外为田几何？,现在有一块田，有一百步长，四十二步宽，中间有一个圆形的水池，水池周长有三十步，水池的直径是十步。问题：这个圆形水池外的田地有多少面积?,一十七亩奇四十五步。,列从一百步以广四十二步乘之得四千二百步为田积又列池周三十步半之得一十五步列径一十步半之得五步二位相乘得七十五步为池积以减田积余四千一百二十五步以亩法除之即得。,,,,,,
